time,.header.id,.header.msg_type,.header.port_addr,.header.length,.header.sequence,.header.idle_time,.header.time_status,.header.gps_week,.header.gps_week_seconds,.header.receiver_status,.header.reserved,.header.software_version,.ins_status,.position_type,.latitude,.longitude,.altitude,.undulation,.north_velocity,.east_velocity,.up_velocity,.roll,.pitch,.azimuth,.latitude_std,.longitude_std,.altitude_std,.north_velocity_std,.east_velocity_std,.up_velocity_std,.roll_std,.pitch_std,.azimuth_std,.extended_status,.seconds_since_update
2019/04/28/15:03:18.823230,1465,0,64,126,0,94,180,2051,47014000,0,19988,13754,3,56,22.3027351605,114.176978908,9.97168775927,-2.20000004768,0.00181722700079,-0.00610966067124,0.000812813069622,-0.608359667562,0.37578989303,28.164997547,0.566653132439,0.639946997166,0.737284898758,0.000892180833034,0.00106436992064,0.00103743025102,0.00400683563203,0.00402940670028,0.0716823637486,68,0
2019/04/28/15:03:19.823428,1465,0,64,126,0,94,180,2051,47015000,0,19988,13754,3,56,22.3027351624,114.176978908,9.97062983736,-2.20000004768,-0.00393623083234,0.0020464936362,-0.00869478567271,-0.60776191035,0.378842128655,28.1625782983,0.566648900509,0.63987916708,0.737286329269,0.000891983043402,0.00106422801036,0.00103729392868,0.00400866474956,0.00402885116637,0.0717615485191,68,0
2019/04/28/15:03:20.823905,1465,0,64,126,0,99,180,2051,47016000,0,19988,13754,3,56,22.3027351642,114.176978907,9.96956986748,-2.20000004768,-0.0049149205359,0.00773503416624,-0.00315587804837,-0.608947458953,0.376461204926,28.1605053713,0.566645026207,0.639811694622,0.737287700176,0.000891987758223,0.00106425385457,0.00103730754927,0.00400873785838,0.00403096433729,0.0718438103795,68,0
2019/04/28/15:03:21.822871,1465,0,64,126,0,97,180,2051,47017000,0,19988,13754,3,56,22.3027351659,114.176978907,9.96851623897,-2.20000004768,-0.00233831374597,-0.00104621794247,-0.00629317092826,-0.610472498563,0.375682153755,28.1610493843,0.566640377045,0.639737546444,0.737288951874,0.000892122276127,0.00106445781421,0.00103752175346,0.00400783400983,0.00403423141688,0.0719186663628,68,0
2019/04/28/15:03:22.822306,1465,0,64,126,0,97,180,2051,47018000,0,19988,13754,3,56,22.3027351699,114.176978908,9.96745381597,-2.20000004768,0.0824597670679,0.0489105826847,0.00181637999282,-0.612624832975,0.447288296869,28.1647478091,0.566637039185,0.639663100243,0.737290203571,0.000892221345566,0.00106448214501,0.00103745737579,0.0040109124966,0.00403524329886,0.071992829442,68,0
2019/04/28/15:03:23.822231,1465,0,64,126,0,94,180,2051,47019000,0,19988,13754,3,56,22.3027357364,114.176980219,9.42830360215,-2.20000004768,0.409458186506,0.224046675808,-0.00654496287078,-0.669423255881,0.514899782334,28.2204188674,0.437273025513,0.244456991553,0.521162390709,0.00112987041939,0.00151138880756,0.00145488802809,0.0044112354517,0.00443614972755,0.0652654543519,68,0
2019/04/28/15:03:24.824103,1465,0,64,126,0,94,180,2051,47020000,0,19988,13754,3,56,22.3027389624,114.176985886,8.44112256914,-2.20000004768,1.37458464543,0.769730343699,0.0124588905671,-0.641058441215,0.913041949373,28.16706132,0.269763350487,0.154383778572,0.32224547863,0.00141030026134,0.00207196432166,0.00198216247372,0.00479198712856,0.00480914860964,0.0647607669234,195,0
2019/04/28/15:03:25.822590,1465,0,64,126,0,94,180,2051,47021000,0,19988,13754,3,56,22.302752319,114.176999427,7.11664326955,-2.20000004768,2.53532302024,1.40246762639,0.014669032102,-0.605264664715,0.785709949589,27.9202772887,0.0946456193924,0.0683483406901,0.12095695734,0.0018205747474,0.00286698760465,0.00281344470568,0.00513271382079,0.00515548652038,0.0645522251725,195,0
2019/04/28/15:03:26.822893,1465,0,64,126,0,96,180,2051,47022000,0,19988,13754,3,56,22.3027743496,114.177018402,5.71223675553,-2.20000004768,3.3883277984,1.94074988449,-0.069204438524,0.0246062210115,0.201532016805,27.460406004,0.0702653676271,0.0540145114064,0.0906461775303,0.00235199229792,0.00386828044429,0.00389010622166,0.00543838134035,0.0054649640806,0.064255528152,195,0
2019/04/28/15:03:27.823658,1465,0,64,126,0,95,180,2051,47023000,0,19988,13754,3,56,22.3028082512,114.177038498,5.62413164135,-2.20000004768,4.08894725599,2.09228492305,-0.0133992539436,0.800897700557,-0.340033390971,26.8459599559,0.0589032843709,0.0468991920352,0.0762635916471,0.00282972794957,0.00467604817823,0.00481964740902,0.00571415387094,0.00575782218948,0.0630766451359,195,0
2019/04/28/15:03:28.823503,1465,0,64,126,0,95,180,2051,47024000,0,19988,13754,3,56,22.3028460934,114.177060111,5.58706619404,-2.20000004768,4.29085820548,2.28624260001,0.0115766583076,0.594560177827,0.185599091082,27.2168232452,0.0520959757268,0.0426256619394,0.0674059540033,0.00318781030364,0.00540794339031,0.00537968380377,0.00593514181674,0.00596710992977,0.0611547231674,195,0
2019/04/28/15:03:29.823848,1465,0,64,126,0,94,180,2051,47025000,0,19988,13754,3,56,22.3028844212,114.177085026,5.60397100449,-2.20000004768,4.02435608754,2.91986366992,0.0359911016689,0.791068543547,0.53760390913,32.585676604,0.0474064238369,0.039793625474,0.0609730817378,0.00341856875457,0.00573914404958,0.00569033622742,0.00614114897326,0.00615637842566,0.0590127073228,195,0
2019/04/28/15:03:30.823884,1465,0,64,126,0,90,180,2051,47026000,0,19988,13754,3,56,22.3029179228,114.1771164,5.62496377807,-2.20000004768,3.1781983455,3.60890276439,-0.0199771086119,0.752898890993,0.304531344241,44.4738132614,0.0442889146507,0.0381472669542,0.0562820211053,0.00363231915981,0.00604211399332,0.00606053275988,0.00634400453418,0.0063427160494,0.0579110309482,195,0
2019/04/28/15:03:31.822616,1465,0,64,126,0,90,180,2051,47027000,0,19988,13754,3,56,22.3029440011,114.177154077,5.59777038638,-2.20000004768,2.34408627894,4.11654577202,-0.0564758382378,-0.31916860123,-0.0937459806455,57.1406518125,0.0421847477555,0.0373113788664,0.0525569133461,0.00379942613654,0.00650924630463,0.00641826633364,0.0066167647019,0.0065951263532,0.05760801211,195,0
2019/04/28/15:03:32.823499,1465,0,64,126,0,95,180,2051,47028000,0,19988,13754,3,56,22.3029609531,114.177199432,5.55789233744,-2.20000004768,1.27920264305,5.01966404203,-0.0187296579779,0.386831805668,-0.553602604472,72.6259506422,0.0408655032516,0.0369509868324,0.049611184746,0.0039413436316,0.00713305315003,0.00666816951707,0.0068651502952,0.00680809514597,0.0575688034296,195,0
2019/04/28/15:03:33.823694,1465,0,64,126,0,97,180,2051,47029000,0,19988,13754,3,56,22.3029647492,114.177251393,5.48799611442,-2.20000004768,-0.596781607404,5.5293127476,-0.0399341539448,0.12141399864,-0.330695735262,92.1579205483,0.0404430516064,0.0395102649927,0.0474602989852,0.00420242361724,0.00818013772368,0.00725343357772,0.00705692218617,0.0069290115498,0.0584914684296,195,0
2019/04/28/15:03:34.823454,1465,0,64,126,0,84,180,2051,47030000,0,19988,13754,3,56,22.3029524329,114.177306739,5.37500778865,-2.20000004768,-1.92509208478,5.90807120908,-0.0671312657582,0.0576833726865,-0.349830786925,106.624797668,0.0409256629646,0.0430554673076,0.0458848513663,0.00447512697428,0.00954060070217,0.00797252543271,0.00719551928341,0.00730440532789,0.0597247853875,195,0
2019/04/28/15:03:35.823483,1465,0,64,126,0,84,180,2051,47031000,0,19988,13754,3,56,22.3029290799,114.177366819,5.27904886566,-2.20000004768,-2.82656609314,6.37706776023,-0.152272683366,-1.36345972526,-0.516569139772,113.475012962,0.0419131778181,0.0467845052481,0.0448158532381,0.0047879582271,0.0103375548497,0.00863201450557,0.00720848981291,0.00730546889827,0.0598277598619,195,0
2019/04/28/15:03:36.823942,1465,0,64,126,0,92,180,2051,47032000,0,19988,13754,3,56,22.3029008544,114.177433446,5.25992641505,-2.20000004768,-3.08054525398,7.1641457785,0.040777712956,-1.72644198417,0.326803288309,112.272051498,0.0419419407845,0.048329833895,0.0444191507995,0.00491638761014,0.00978676788509,0.00837188027799,0.00698821339756,0.00689290836453,0.057995904237,195,0
2019/04/28/15:03:37.823718,1465,0,64,126,0,82,180,2051,47033000,0,19988,13754,3,56,22.3028711269,114.177501151,5.25857303385,-2.20000004768,-3.39319737716,6.7835550339,0.0325456954203,-1.75378891894,0.224798299576,114.960634009,0.0423648133874,0.0501618385315,0.0443096198142,0.00511973677203,0.00931342411786,0.00833083223552,0.00685714697465,0.00683551840484,0.0568514615297,195,0
2019/04/28/15:03:38.823450,1465,0,64,126,0,82,180,2051,47034000,0,19988,13754,3,56,22.3028400827,114.177568073,5.27070789505,-2.20000004768,-3.5285809432,7.19157431182,-0.00946759247538,-1.49052818739,0.272667417866,114.872240511,0.0422507636249,0.0518714934587,0.0446902997792,0.00524902390316,0.0088954642415,0.00803167652339,0.00678691314533,0.00675529334694,0.0560904927552,195,0
2019/04/28/15:03:39.822391,1465,0,64,126,0,90,180,2051,47035000,0,19988,13754,3,56,22.3028088829,114.177641269,5.28933371603,-2.20000004768,-3.4665262559,7.9834616142,0.0294671840351,-1.35174165103,0.328678117221,112.069810243,0.0457776375115,0.0544555857778,0.0473095960915,0.00545527599752,0.00882123038173,0.0080510834232,0.00676281796768,0.00676086172462,0.055558282882,195,0
2019/04/28/15:03:40.823156,1465,0,64,126,0,90,180,2051,47036000,0,19988,13754,3,56,22.3027796625,114.177722496,5.30103348941,-2.20000004768,-3.01107331438,8.67991813645,-0.101156086377,-1.76002837923,0.27414093284,108.44562668,0.0515004806221,0.0573360100389,0.0504210703075,0.00579161057249,0.00897911190987,0.00862037111074,0.00677758641541,0.00696510495618,0.0551625937223,450,0
2019/04/28/15:03:41.822140,1465,0,64,126,0,93,180,2051,47037000,0,19988,13754,3,56,22.3027507463,114.177812075,5.31367454678,-2.20000004768,-3.59493575512,9.62150839934,0.0324035719762,-1.68473621533,0.806647628491,108.210717419,0.0581363476813,0.0600832924247,0.0540098547935,0.00615662243217,0.00912065990269,0.00926586333662,0.00706714717671,0.00721914274618,0.0549342520535,450,0
2019/04/28/15:03:42.822581,1465,0,64,126,0,96,180,2051,47038000,0,19988,13754,3,56,22.3027170575,114.177910254,5.36629370321,-2.20000004768,-3.98998780211,10.4038714182,0.0460107701495,-0.600636285852,0.616529084478,109.378845135,0.0656051412225,0.0632887110114,0.0580318570137,0.00655138632283,0.00956802722067,0.00998775567859,0.00708871986717,0.00736495060846,0.0550939962268,450,0
2019/04/28/15:03:43.822159,1465,0,64,126,0,96,180,2051,47039000,0,19988,13754,3,56,22.3026791301,114.178013617,5.42919965088,-2.20000004768,-4.37107657148,10.6505511525,0.0648759065789,-0.624045946595,0.522041941923,110.915889294,0.0737664178014,0.0664437785745,0.0625407025218,0.00692961225286,0.00996281579137,0.0106773013249,0.00713736750185,0.00755614042282,0.0552547089756,450,0
2019/04/28/15:03:44.823314,1465,0,64,126,0,95,180,2051,47040000,0,19988,13754,3,56,22.3026390046,114.178116957,5.55638694018,-2.20000004768,-4.50973602803,10.44434707,0.271412186967,-1.50217592363,1.31512444995,111.726738705,0.0825909823179,0.0694079622626,0.067483022809,0.00727132568136,0.0102896187454,0.0112863909453,0.0072884070687,0.00770860305056,0.0554035380483,450,0
2019/04/28/15:03:45.822212,1465,0,64,126,0,88,180,2051,47041000,0,19988,13754,3,56,22.3026001318,114.178216271,5.85505766701,-2.20000004768,-4.22128908645,9.94940345038,0.46025050332,-1.25337159344,2.15835417733,111.023646071,0.0913831442595,0.0722053125501,0.0728138163686,0.00758289918303,0.0105332247913,0.0117625808343,0.00730134546757,0.00785024184734,0.0554809458554,450,0
2019/04/28/15:03:46.822354,1465,0,64,126,0,88,180,2051,47042000,0,19988,13754,3,56,22.3025658085,114.178310482,6.23788107373,-2.20000004768,-3.53052521719,9.41045860688,0.394310702241,-1.50738756654,2.29645731141,109.412971423,0.100914515555,0.0751341953874,0.0785743966699,0.00791919883341,0.0108687048778,0.0122910896316,0.00734030874446,0.00809196569026,0.0553628839552,450,0
2019/04/28/15:03:47.822452,1465,0,64,126,0,93,180,2051,47043000,0,19988,13754,3,56,22.3025362274,114.178398479,6.67493215576,-2.20000004768,-3.01919353707,8.73958104952,0.463353755276,-2.03706635306,3.04480025861,107.816798382,0.11086948216,0.0780152007937,0.0846800133586,0.00827471166849,0.0113031938672,0.0127986054868,0.00724046025425,0.00813564285636,0.0553481578827,450,0
2019/04/28/15:03:48.822940,1465,0,64,126,0,93,180,2051,47044000,0,19988,13754,3,56,22.3025135483,114.178483611,7.22127866838,-2.20000004768,-2.61848966322,8.59758952938,0.444873424016,-1.94335922848,2.7915778979,105.886569956,0.0623946040869,0.074952326715,0.0831000208855,0.00805508811027,0.0100243873894,0.00872603990138,0.00732652749866,0.00743489200249,0.0549029298127,450,0
2019/04/28/15:03:49.821513,1465,0,64,126,0,95,180,2051,47045000,0,19988,13754,3,56,22.3024909208,114.178567514,7.63707181159,-2.20000004768,-2.47823192054,8.73299129054,0.467756676408,-2.09186524211,3.14353243012,104.521765581,0.0689832866192,0.0776562765241,0.0891588181257,0.00844766292721,0.0104583986104,0.00939654093236,0.0072483131662,0.00763735268265,0.0547386705875,195,0
2019/04/28/15:03:50.931789,1465,0,64,126,0,95,180,2051,47046000,0,19988,13754,3,56,22.3024702591,114.178653411,8.01884894539,-2.20000004768,-2.06764451861,8.87338130153,0.352472506975,-2.61333677336,2.21671585786,102.195115385,0.0766456052661,0.0827619284391,0.0955925658345,0.00886198226362,0.0113008320332,0.0102073410526,0.00742052216083,0.00786314066499,0.0546707138419,450,0
2019/04/28/15:03:51.932040,1465,0,64,126,0,88,180,2051,47047000,0,19988,13754,3,56,22.3024538081,114.178736524,8.27517104335,-2.20000004768,-1.47487641444,8.12482170144,0.1223479291,-0.587091361029,0.69610263058,99.203574847,0.0849205628037,0.0882787853479,0.102282054722,0.00924883503467,0.0121325189248,0.0109619852155,0.00742527749389,0.00803078617901,0.0544788166881,450,0
2019/04/28/15:03:52.931286,1465,0,64,126,0,88,180,2051,47048000,0,19988,13754,3,56,22.3024431406,114.178808163,8.33090382442,-2.20000004768,-0.939411763925,6.5389702654,0.0267665861886,-1.45181304471,-0.118143742475,97.2102962616,0.094882838428,0.0939140990376,0.109488487244,0.00971663743258,0.0129692992195,0.0119527429342,0.00752626080066,0.00823961757123,0.0542494542897,450,0
2019/04/28/15:03:53.930580,1465,0,64,126,0,103,180,2051,47049000,0,19988,13754,3,56,22.3024362737,114.178862774,8.33932754677,-2.20000004768,-0.664558824247,4.5666212605,0.0227194742927,-1.34802234188,-0.48270573933,96.0730916956,0.106093518436,0.101257942617,0.117067806423,0.0102522857487,0.01428556256,0.013158256188,0.00772989727557,0.00845698546618,0.0541391968727,450,0
2019/04/28/15:03:54.931249,1465,0,64,126,0,103,180,2051,47050000,0,19988,13754,3,56,22.3024323913,114.17889762,8.33366067428,-2.20000004768,-0.293258659296,2.51145609827,-0.0126341593095,-1.28190787371,-0.892181039747,95.527373164,0.117713034153,0.109216421843,0.124818339944,0.0108373202384,0.0154791837558,0.0144934942946,0.00792364310473,0.00866072438657,0.0539164282382,450,0
2019/04/28/15:03:55.931459,1465,0,64,126,0,103,180,2051,47051000,0,19988,13754,3,56,22.3024309161,114.178912473,8.32021131739,-2.20000004768,-0.0826464644843,0.605584107394,0.0049424899039,-1.46019348707,-0.847038868578,95.2954168143,0.129357650876,0.117007963359,0.132725253701,0.0114711364731,0.0164197999984,0.0158018041402,0.00803816411644,0.00874175876379,0.0533870048821,450,0
2019/04/28/15:03:56.931802,1465,0,64,126,0,103,180,2051,47052000,0,19988,13754,3,56,22.3024310181,114.178913489,8.328972294,-2.20000004768,-0.00372652054873,-0.0806971496749,0.0226694065212,-1.44621022449,-0.631556180127,95.2833461883,0.140242546797,0.124190680683,0.140755578876,0.0120992437005,0.0168411657214,0.0169130079448,0.0081017576158,0.00876509677619,0.0524710603058,450,0
2019/04/28/15:03:57.931156,1465,0,64,126,0,102,180,2051,47053000,0,19988,13754,3,56,22.3024311257,114.17891316,8.33156176936,-2.20000004768,0.00346023401051,-0.0862656934004,0.0169075420863,-1.4450684655,-0.640874816424,95.2885513945,0.152405485511,0.132290333509,0.149140045047,0.0126337716356,0.0171269048005,0.0176373627037,0.00820102449507,0.00882491376251,0.0517248697579,450,0
2019/04/28/15:03:58.931307,1465,0,64,126,0,102,180,2051,47054000,0,19988,13754,3,56,22.3024318682,114.178914892,8.30997045431,-2.20000004768,0.0203213350898,-0.0657949339565,0.0195604515422,-1.44737383063,-0.651883264929,95.3069411859,0.14973923564,0.124988973141,0.150764420629,0.0122480485588,0.0158318690956,0.0168750826269,0.00801846105605,0.00861706119031,0.0506959445775,450,0
2019/04/28/15:03:59.931481,1465,0,64,126,0,98,180,2051,47055000,0,19988,13754,3,56,22.3024319123,114.178914648,8.32085072529,-2.20000004768,0.00585388818956,-0.0674064101858,0.015153167365,-1.44681584988,-0.64705195199,95.307855771,0.158504530787,0.133010819554,0.157471522689,0.0123341800645,0.0160774160177,0.0169297512621,0.00811419449747,0.00858898740262,0.0500767044723,195,0
2019/04/28/15:04:00.930889,1465,0,64,126,0,98,180,2051,47056000,0,19988,13754,3,56,22.3024317842,114.178915238,8.31075050496,-2.20000004768,0.00778167432249,-0.0558495993245,0.0137130428666,-1.44717194037,-0.656770217754,95.3097793353,0.149994373322,0.133039012551,0.157604500651,0.0113475015387,0.0144880898297,0.0148018952459,0.00778594892472,0.00802650954574,0.0485175177455,68,0
2019/04/28/15:04:01.932174,1465,0,64,126,0,105,180,2051,47057000,0,19988,13754,3,56,22.3024315516,114.178916892,8.2599409949,-2.20000004768,0.00732422566034,-0.032527698987,0.0078244068759,-1.44569565804,-0.661478429701,95.3172728806,0.126750007272,0.121550641954,0.143774881959,0.00907188653946,0.0107844192535,0.0107203423977,0.00700839422643,0.00722027290612,0.0470159500837,68,0
2019/04/28/15:04:02.931947,1465,0,64,126,0,105,180,2051,47058000,0,19988,13754,3,56,22.302431612,114.178918035,8.21336574946,-2.20000004768,0.00625465090472,-0.0137423815518,0.00371701817874,-1.44378856998,-0.662905163932,95.3232402765,0.113037988544,0.112840339541,0.126310020685,0.00701979920268,0.00787300243974,0.00778113817796,0.00655085686594,0.00688049476594,0.0465739779174,68,0
2019/04/28/15:04:03.930881,1465,0,64,126,0,100,180,2051,47059000,0,19988,13754,3,56,22.3024315158,114.178918272,8.19767561648,-2.20000004768,0.00293035486493,-0.000485923603396,-0.00293291218937,-1.44280195704,-0.673753129873,95.324148241,0.0972951129079,0.101414576173,0.0809190645814,0.00146505283192,0.00147359934635,0.00147222389933,0.00576873449609,0.00626837695017,0.0465267375112,68,0
2019/04/28/15:04:04.931876,1465,0,64,126,0,100,180,2051,47060000,0,19988,13754,3,56,22.302431459,114.178918389,8.18894520309,-2.20000004768,0.00870555252042,-0.0034044575898,-0.00486777368004,-1.44346084207,-0.673379420521,95.3194285988,0.0968694984913,0.100861251354,0.080477707088,0.00110254937317,0.00117485795636,0.00116478116252,0.00558654312044,0.00593408802524,0.0459377244115,68,0
2019/04/28/15:04:05.930943,1465,0,64,126,0,102,180,2051,47061000,0,19988,13754,3,56,22.3024314367,114.178918443,8.18321814388,-2.20000004768,0.0012697177419,-0.00143335375555,-0.00307832457593,-1.43223803631,-0.675495879668,95.3339778798,0.0946226865053,0.0983821153641,0.080612026155,0.000989972264506,0.00114860129543,0.00112711510155,0.00512364739552,0.00527495006099,0.0449545644224,68,0
2019/04/28/15:04:06.931879,1465,0,64,126,0,102,180,2051,47062000,0,19988,13754,3,56,22.3024314236,114.178918469,8.17897224519,-2.20000004768,-0.00401818011863,-0.00123715629787,-0.00292675407551,-1.43657293493,-0.676765525697,95.329376948,0.092413328588,0.0958428755403,0.0805622860789,0.000950671441387,0.0011463763658,0.00111863447819,0.00466758012772,0.0047016069293,0.044239256531,68,0
